org_text,clean_text,start_time,signer_id,signer,start,end,file,label,height,fps,end_time,url,text,box,width,review
CLEAN,nice,11.812,124,0,354,405,Chores  Duties  ASL - American Sign Language,1,720.0,29.97,13.514,https://www.youtube.com/watch?v=y3Vd7SZ_bp4,nice,0.0,1280.0,1
CLEAN,nice,14.514,124,0,435,475,Chores  Duties  ASL - American Sign Language,1,720.0,29.97,15.849,https://www.youtube.com/watch?v=y3Vd7SZ_bp4,nice,0.0,1280.0,1
CLEAN,nice,16.85,124,0,505,605,Chores  Duties  ASL - American Sign Language,1,720.0,29.97,20.187,https://www.youtube.com/watch?v=y3Vd7SZ_bp4,nice,0.0,1280.0,1
LAUNDRY,laundry,34.401,124,0,1031,1209,Chores  Duties  ASL - American Sign Language,553,720.0,29.97,40.34,https://www.youtube.com/watch?v=y3Vd7SZ_bp4,laundry,0.000916242599487304,1280.0,
SWEEP,sweep,73.507,124,0,2203,2322,Chores  Duties  ASL - American Sign Language,468,720.0,29.97,77.477,https://www.youtube.com/watch?v=y3Vd7SZ_bp4,sweep,0.0230471789836883,1280.0,
VACUUM,vacuum,90.357,124,0,2708,2872,Chores  Duties  ASL - American Sign Language,586,720.0,29.97,95.829,https://www.youtube.com/watch?v=y3Vd7SZ_bp4,vacuum,0.026055097579956,1280.0,
rock,rock,0.0,4,46,0,33,SignSchool Rock Pound,870,360.0,29.97,1.101,www.youtube.com/watch?v=RkgtFgtk0Cs,rock,0.132844537496566,640.0,
DAY,day,15.0,77,-1,375,512,Unit 6 Vocabularymp4,72,270.0,25.0,20.48,https://www.youtube.com/watch?v=fKjsdtMU3fc,day,0.0289617180824279,480.0,
DAY,day,21.04,77,-1,526,627,Unit 6 Vocabularymp4,72,270.0,25.0,25.08,https://www.youtube.com/watch?v=fKjsdtMU3fc,day,0.0300392508506774,480.0,
"NIGHT,
EVENING",night,26.6,77,-1,665,735,Unit 6 Vocabularymp4,99,270.0,25.0,29.4,https://www.youtube.com/watch?v=fKjsdtMU3fc,night,0.0,480.0,1
"NIGHT,
EVENING",night,36.2,77,-1,905,985,Unit 6 Vocabularymp4,99,270.0,25.0,39.4,https://www.youtube.com/watch?v=fKjsdtMU3fc,night,0.0,480.0,1
MORNING,morning,40.96,77,-1,1024,1094,Unit 6 Vocabularymp4,210,270.0,25.0,43.76,https://www.youtube.com/watch?v=fKjsdtMU3fc,morning,0.0536813735961914,480.0,1
MORNING,morning,43.76,77,-1,1094,1164,Unit 6 Vocabularymp4,210,270.0,25.0,46.56,https://www.youtube.com/watch?v=fKjsdtMU3fc,morning,0.0536813735961914,480.0,1
MORNING,morning,46.56,77,-1,1164,1274,Unit 6 Vocabularymp4,210,270.0,25.0,50.96,https://www.youtube.com/watch?v=fKjsdtMU3fc,morning,0.0536813735961914,480.0,1
AFTERNOON,afternoon,51.88,77,-1,1297,1424,Unit 6 Vocabularymp4,220,270.0,25.0,56.96,https://www.youtube.com/watch?v=fKjsdtMU3fc,afternoon,0.0474258959293365,480.0,1
AFTERNOON,afternoon,56.96,77,-1,1424,1504,Unit 6 Vocabularymp4,220,270.0,25.0,60.16,https://www.youtube.com/watch?v=fKjsdtMU3fc,afternoon,0.0474258959293365,480.0,1
NOON,noon,60.44,77,-1,1511,1698,Unit 6 Vocabularymp4,282,270.0,25.0,67.92,https://www.youtube.com/watch?v=fKjsdtMU3fc,noon,0.0409017503261566,480.0,
"SURPRISED,
AMAZED",surprise,68.56,77,-1,1714,1906,Unit 6 Vocabularymp4,258,270.0,25.0,76.24,https://www.youtube.com/watch?v=fKjsdtMU3fc,surprise,0.0559706091880798,480.0,
HAPPY,happy,97.08,77,-1,2427,2509,Unit 6 Vocabularymp4,5,270.0,25.0,100.36,https://www.youtube.com/watch?v=fKjsdtMU3fc,happy,0.0407635271549224,480.0,1
HAPPY,happy,100.36,77,-1,2509,2595,Unit 6 Vocabularymp4,5,270.0,25.0,103.8,https://www.youtube.com/watch?v=fKjsdtMU3fc,happy,0.0407635271549224,480.0,1
HAPPY,happy,103.8,77,-1,2595,2645,Unit 6 Vocabularymp4,5,270.0,25.0,105.8,https://www.youtube.com/watch?v=fKjsdtMU3fc,happy,0.0407635271549224,480.0,1
SAD,sad,106.2,77,-1,2655,2834,Unit 6 Vocabularymp4,27,270.0,25.0,113.36,https://www.youtube.com/watch?v=fKjsdtMU3fc,sad,0.0439291894435882,480.0,
angry,angry,115.16,77,-1,2879,2989,Unit 6 Vocabularymp4,462,270.0,25.0,119.56,https://www.youtube.com/watch?v=fKjsdtMU3fc,angry,0.0510889887809753,480.0,1
mad,mad,120.04,77,-1,3001,3109,Unit 6 Vocabularymp4,152,270.0,25.0,124.36,https://www.youtube.com/watch?v=fKjsdtMU3fc,mad,0.0510889887809753,480.0,1
angry,angry,124.36,77,-1,3109,3169,Unit 6 Vocabularymp4,462,270.0,25.0,126.76,https://www.youtube.com/watch?v=fKjsdtMU3fc,angry,0.0510889887809753,480.0,1
EXCITED,excited,134.96,77,-1,3374,3501,Unit 6 Vocabularymp4,156,270.0,25.0,140.04,https://www.youtube.com/watch?v=fKjsdtMU3fc,excited,0.0129890143871307,480.0,
EXCITED,excited,140.12,77,-1,3503,3655,Unit 6 Vocabularymp4,156,270.0,25.0,146.2,https://www.youtube.com/watch?v=fKjsdtMU3fc,excited,0.0,480.0,
UPSET,upset,156.28,77,-1,3907,3973,Unit 6 Vocabularymp4,876,270.0,25.0,158.92,https://www.youtube.com/watch?v=fKjsdtMU3fc,upset,0.0179739296436309,480.0,1
UPSET,upset,158.92,77,-1,3973,4023,Unit 6 Vocabularymp4,876,270.0,25.0,160.92,https://www.youtube.com/watch?v=fKjsdtMU3fc,upset,0.0179739296436309,480.0,1
UPSET,upset,160.92,77,-1,4023,4078,Unit 6 Vocabularymp4,876,270.0,25.0,163.12,https://www.youtube.com/watch?v=fKjsdtMU3fc,upset,0.0179739296436309,480.0,1
UPSET,upset,164.96,77,-1,4124,4281,Unit 6 Vocabularymp4,876,270.0,25.0,171.24,https://www.youtube.com/watch?v=fKjsdtMU3fc,upset,0.0,480.0,
SLEEPY,sleepy,181.48,77,-1,4537,4586,Unit 6 Vocabularymp4,452,270.0,25.0,183.44,https://www.youtube.com/watch?v=fKjsdtMU3fc,sleepy,0.0526033639907836,480.0,1
SLEEPY,sleepy,183.44,77,-1,4586,4629,Unit 6 Vocabularymp4,452,270.0,25.0,185.16,https://www.youtube.com/watch?v=fKjsdtMU3fc,sleepy,0.0526033639907836,480.0,1
SLEEPY,sleepy,185.16,77,-1,4629,4650,Unit 6 Vocabularymp4,452,270.0,25.0,186.0,https://www.youtube.com/watch?v=fKjsdtMU3fc,sleepy,0.0526033639907836,480.0,1
SLEEPY,sleepy,186.0,77,-1,4650,4725,Unit 6 Vocabularymp4,452,270.0,25.0,189.0,https://www.youtube.com/watch?v=fKjsdtMU3fc,sleepy,0.0526033639907836,480.0,1
SICK,sick,198.84,77,-1,4971,5045,Unit 6 Vocabularymp4,63,270.0,25.0,201.8,https://www.youtube.com/watch?v=fKjsdtMU3fc,sick,0.00264155864715576,480.0,1
SICK,sick,201.76,77,-1,5044,5094,Unit 6 Vocabularymp4,63,270.0,25.0,203.76,https://www.youtube.com/watch?v=fKjsdtMU3fc,sick,0.00264155864715576,480.0,1
SICK,sick,203.76,77,-1,5094,5253,Unit 6 Vocabularymp4,63,270.0,25.0,210.12,https://www.youtube.com/watch?v=fKjsdtMU3fc,sick,0.00264155864715576,480.0,1
WILL,will,270.12,77,-1,6753,6907,Unit 6 Vocabularymp4,145,270.0,25.0,276.28,https://www.youtube.com/watch?v=fKjsdtMU3fc,future,0.0413595736026763,480.0,
FUTURE,future,276.8,77,-1,6920,7101,Unit 6 Vocabularymp4,145,270.0,25.0,284.04,https://www.youtube.com/watch?v=fKjsdtMU3fc,future,0.0,480.0,
CAN,can,284.64,77,-1,7116,7269,Unit 6 Vocabularymp4,142,270.0,25.0,290.76,https://www.youtube.com/watch?v=fKjsdtMU3fc,can,0.0580635368824005,480.0,
SHOULD,should,291.28,77,-1,7282,7440,Unit 6 Vocabularymp4,29,270.0,25.0,297.6,https://www.youtube.com/watch?v=fKjsdtMU3fc,need,0.0609406530857086,480.0,
HOW,how,298.2,77,-1,7455,7627,Unit 6 Vocabularymp4,59,270.0,25.0,305.08,https://www.youtube.com/watch?v=fKjsdtMU3fc,how,0.0353879928588867,480.0,
HOW,how,310.56,77,-1,7764,7793,Unit 6 Vocabularymp4,59,270.0,25.0,311.72,https://www.youtube.com/watch?v=fKjsdtMU3fc,how,0.0,480.0,1
HOW,how,311.92,77,-1,7798,7855,Unit 6 Vocabularymp4,59,270.0,25.0,314.2,https://www.youtube.com/watch?v=fKjsdtMU3fc,how,0.0,480.0,1
WRONG,wrong,316.2,77,-1,7905,8100,Unit 6 Vocabularymp4,105,270.0,25.0,324.0,https://www.youtube.com/watch?v=fKjsdtMU3fc,wrong,0.0652933716773986,480.0,
COFFEE,coffee,338.8,77,-1,8470,8660,Unit 6 Vocabularymp4,119,270.0,25.0,346.4,https://www.youtube.com/watch?v=fKjsdtMU3fc,coffee,0.0655324459075927,480.0,
LIKE,like,398.8,77,-1,9970,10097,Unit 6 Vocabularymp4,6,270.0,25.0,403.88,https://www.youtube.com/watch?v=fKjsdtMU3fc,like,0.0391578674316406,480.0,
LIKE,like,410.4,77,-1,10260,10319,Unit 6 Vocabularymp4,6,270.0,25.0,412.76,https://www.youtube.com/watch?v=fKjsdtMU3fc,like,0.0,480.0,1
PASS,pass,434.08,77,-1,10852,11042,Unit 6 Vocabularymp4,566,270.0,25.0,441.68,https://www.youtube.com/watch?v=fKjsdtMU3fc,pass,0.0654703080654144,480.0,
"TEST,
EXAM",exam,451.64,77,-1,11291,11491,Unit 6 Vocabularymp4,441,270.0,25.0,459.64,https://www.youtube.com/watch?v=fKjsdtMU3fc,exam,0.0396966040134429,480.0,1
Future ,future,0.0,135,-1,0,74,ASL Future ,145,360.0,30.0,2.467,https://www.youtube.com/watch?v=0NFD-1aSQbQ,future,0.142185866832733,480.0,
prefer,favorite,0.0,2,11,0,120,Prefer,187,360.0,29.63,4.05,https://www.youtube.com/watch?v=0q02GzKRQW4,favorite,0.0,640.0,
hat,hat,0.0,2,26,0,105,Hat,228,360.0,20.52,5.117,https://www.youtube.com/watch?v=ddewILDsGC0,hat,0.00110447406768798,640.0,
my,my,0.0,316,68,0,124,my,140,360.0,29.97,4.137,www.youtube.com/watch?v=IKSfqjBWedg,my,0.105612844228744,540.0,
cough,cough,0.0,2,2,0,136,Cough,255,360.0,16.721,8.133,https://www.youtube.com/watch?v=V_Mh2uke0I4,cough,0.0,640.0,
FISH-[version-1],fish,0.0,0,0,0,78,FISH-version-1,25,720.0,29.97,2.603,https://www.youtube.com/watch?v=xCQmc-1g9fM,fish,0.0251700580120086,1280.0,
important,important,0.0,0,0,0,123,important,624,360.0,29.97,4.104,www.youtube.com/watch?v=icoyi-x-_zE,important,0.103184908628463,540.0,
Noon ,noon,0.0,135,-1,0,74,ASL Noon ,282,360.0,30.0,2.467,https://www.youtube.com/watch?v=zjbPQBTQ26E,noon,0.211784720420837,480.0,
Sixteen,sixteen,0.0,27,47,0,105,Baby Sign Language Sixteen,239,360.0,29.97,3.504,www.youtube.com/watch?v=Vq1uOlm94zk,sixteen,0.0186452567577362,640.0,
hair,hair,0.0,2,70,0,106,Hair,257,360.0,17.197,6.164,https://www.youtube.com/watch?v=KgyDvDL0z3Y,hair,0.0,640.0,
WIFE,wife,0.0,0,-1,0,70,WIFE(3),201,360.0,23.976,2.92,https://www.youtube.com/watch?v=AIhPSPdXsZY,wife,0.0404456555843353,480.0,
turkey,turkey,0.0,2,42,0,48,Turkey,124,360.0,29.619,1.621,https://www.youtube.com/watch?v=Le70PH7-FCc,turkey,0.0,640.0,1
Medicine,medicine,0.0,27,47,0,120,Baby Sign Language Medicine,251,360.0,30.002,4.0,www.youtube.com/watch?v=AcjtTUYEV2w,medicine,0.0,640.0,
newspaper,newspaper,0.0,2,59,0,50,Newspaper,243,360.0,29.612,1.689,https://www.youtube.com/watch?v=2xxdM83chH4,newspaper,0.0,640.0,1
newspaper,newspaper,2.364,2,59,70,120,Newspaper,243,360.0,29.612,4.052,https://www.youtube.com/watch?v=2xxdM83chH4,newspaper,0.0,640.0,1
newspaper,newspaper,6.079,2,59,180,232,Newspaper,243,360.0,29.612,7.835,https://www.youtube.com/watch?v=2xxdM83chH4,newspaper,0.0,640.0,1
LIBRARY,library,71.64,77,-1,1791,1981,Unit 3 Vocabulary,168,360.0,25.0,79.24,https://www.youtube.com/watch?v=OSpNDIzYRTw,library,0.0331464409828186,640.0,1
BOOKSTORE,bookstore,81.16,77,-1,2029,2118,Unit 3 Vocabulary,942,360.0,25.0,84.72,https://www.youtube.com/watch?v=OSpNDIzYRTw,bookstore,0.0317013263702392,640.0,1
BOOKSTORE,bookstore,84.72,77,-1,2118,2237,Unit 3 Vocabulary,942,360.0,25.0,89.48,https://www.youtube.com/watch?v=OSpNDIzYRTw,bookstore,0.0317013263702392,640.0,1
BOOKSTORE,bookstore,89.48,77,-1,2237,2276,Unit 3 Vocabulary,942,360.0,25.0,91.04,https://www.youtube.com/watch?v=OSpNDIzYRTw,bookstore,0.0317013263702392,640.0,1
CAFETERIA,cafeteria,92.56,77,-1,2314,2364,Unit 3 Vocabulary,278,360.0,25.0,94.56,https://www.youtube.com/watch?v=OSpNDIzYRTw,cafeteria,0.0361886024475097,640.0,1
CAFETERIA,cafeteria,94.56,77,-1,2364,2464,Unit 3 Vocabulary,278,360.0,25.0,98.56,https://www.youtube.com/watch?v=OSpNDIzYRTw,cafeteria,0.0361886024475097,640.0,1
CAFETERIA,cafeteria,98.56,77,-1,2464,2518,Unit 3 Vocabulary,278,360.0,25.0,100.72,https://www.youtube.com/watch?v=OSpNDIzYRTw,cafeteria,0.0361886024475097,640.0,1
"TELEVISION, T.V.",television,101.36,77,-1,2534,2703,Unit 3 Vocabulary,332,360.0,25.0,108.12,https://www.youtube.com/watch?v=OSpNDIzYRTw,television,0.0518530309200286,640.0,
"DESK, TABLE",table,128.96,77,-1,3224,3274,Unit 3 Vocabulary,28,360.0,25.0,130.96,https://www.youtube.com/watch?v=OSpNDIzYRTw,table,0.0440991520881652,640.0,1
"DESK, TABLE",table,130.96,77,-1,3274,3354,Unit 3 Vocabulary,28,360.0,25.0,134.16,https://www.youtube.com/watch?v=OSpNDIzYRTw,table,0.0440991520881652,640.0,1
"DESK, TABLE",table,134.16,77,-1,3354,3434,Unit 3 Vocabulary,28,360.0,25.0,137.36,https://www.youtube.com/watch?v=OSpNDIzYRTw,table,0.0440991520881652,640.0,1
HELP,help,170.48,77,-1,4262,4342,Unit 3 Vocabulary,50,360.0,25.0,173.68,https://www.youtube.com/watch?v=OSpNDIzYRTw,help,0.0440741181373596,640.0,1
HELP,help,173.68,77,-1,4342,4483,Unit 3 Vocabulary,50,360.0,25.0,179.32,https://www.youtube.com/watch?v=OSpNDIzYRTw,help,0.0440741181373596,640.0,1
TELL,tell,180.6,77,-1,4515,4575,Unit 3 Vocabulary,402,360.0,25.0,183.0,https://www.youtube.com/watch?v=OSpNDIzYRTw,tell,0.00571382045745849,640.0,1
TELL,tell,185.4,77,-1,4635,4685,Unit 3 Vocabulary,402,360.0,25.0,187.4,https://www.youtube.com/watch?v=OSpNDIzYRTw,tell,0.00571382045745849,640.0,1
TELL,tell,187.4,77,-1,4685,4775,Unit 3 Vocabulary,402,360.0,25.0,191.0,https://www.youtube.com/watch?v=OSpNDIzYRTw,tell,0.00571382045745849,640.0,1
PAY,pay,213.8,77,-1,5345,5415,Unit 3 Vocabulary,364,360.0,25.0,216.6,https://www.youtube.com/watch?v=OSpNDIzYRTw,pay,0.0572947859764099,640.0,1
PAY,pay,216.6,77,-1,5415,5448,Unit 3 Vocabulary,364,360.0,25.0,217.92,https://www.youtube.com/watch?v=OSpNDIzYRTw,pay,0.0572947859764099,640.0,1
PAY,pay,217.92,77,-1,5448,5513,Unit 3 Vocabulary,364,360.0,25.0,220.52,https://www.youtube.com/watch?v=OSpNDIzYRTw,pay,0.0572947859764099,640.0,1
PAY,pay,220.52,77,-1,5513,5589,Unit 3 Vocabulary,364,360.0,25.0,223.56,https://www.youtube.com/watch?v=OSpNDIzYRTw,pay,0.0572947859764099,640.0,1
GIVE,give,225.44,77,-1,5636,5686,Unit 3 Vocabulary,288,360.0,25.0,227.44,https://www.youtube.com/watch?v=OSpNDIzYRTw,give,0.0551736950874328,640.0,1
GIVE,give,229.44,77,-1,5736,5786,Unit 3 Vocabulary,288,360.0,25.0,231.44,https://www.youtube.com/watch?v=OSpNDIzYRTw,give,0.0551736950874328,640.0,1
GIVE,give,231.44,77,-1,5786,5886,Unit 3 Vocabulary,288,360.0,25.0,235.44,https://www.youtube.com/watch?v=OSpNDIzYRTw,give,0.0551736950874328,640.0,1
SEND,send,238.6,77,-1,5965,6031,Unit 3 Vocabulary,871,360.0,25.0,241.24,https://www.youtube.com/watch?v=OSpNDIzYRTw,send,0.0604318082332611,640.0,1
SEND,send,241.24,77,-1,6031,6084,Unit 3 Vocabulary,871,360.0,25.0,243.36,https://www.youtube.com/watch?v=OSpNDIzYRTw,send,0.0604318082332611,640.0,1
SEND,send,243.36,77,-1,6084,6130,Unit 3 Vocabulary,871,360.0,25.0,245.2,https://www.youtube.com/watch?v=OSpNDIzYRTw,send,0.0604318082332611,640.0,1
SEND,send,245.2,77,-1,6130,6192,Unit 3 Vocabulary,871,360.0,25.0,247.68,https://www.youtube.com/watch?v=OSpNDIzYRTw,send,0.0604318082332611,640.0,1
COME-ON,come on,302.64,77,-1,7566,7656,Unit 3 Vocabulary,889,360.0,25.0,306.24,https://www.youtube.com/watch?v=OSpNDIzYRTw,come on,0.0584079027175903,640.0,1
COME-ON,come on,306.24,77,-1,7656,7716,Unit 3 Vocabulary,889,360.0,25.0,308.64,https://www.youtube.com/watch?v=OSpNDIzYRTw,come on,0.0584079027175903,640.0,1
CAN,can,336.16,77,-1,8404,8597,Unit 3 Vocabulary,142,360.0,25.0,343.88,https://www.youtube.com/watch?v=OSpNDIzYRTw,can,0.0596260726451873,640.0,
NEED,need,391.16,77,-1,9779,9879,Unit 3 Vocabulary,29,360.0,25.0,395.16,https://www.youtube.com/watch?v=OSpNDIzYRTw,need,0.0620627105236053,640.0,1
NEED,need,395.16,77,-1,9879,9989,Unit 3 Vocabulary,29,360.0,25.0,399.56,https://www.youtube.com/watch?v=OSpNDIzYRTw,need,0.0620627105236053,640.0,1
SHOULD,should,400.8,77,-1,10020,10150,Unit 3 Vocabulary,29,360.0,25.0,406.0,https://www.youtube.com/watch?v=OSpNDIzYRTw,need,0.0618625581264495,640.0,1
SHOULD,should,406.0,77,-1,10150,10360,Unit 3 Vocabulary,29,360.0,25.0,414.4,https://www.youtube.com/watch?v=OSpNDIzYRTw,need,0.0618625581264495,640.0,1
BOX,room,416.48,77,-1,10412,10472,Unit 3 Vocabulary,154,360.0,25.0,418.88,https://www.youtube.com/watch?v=OSpNDIzYRTw,box,0.0535725057125091,640.0,1
BOX,room,418.88,77,-1,10472,10553,Unit 3 Vocabulary,154,360.0,25.0,422.12,https://www.youtube.com/watch?v=OSpNDIzYRTw,box,0.0535725057125091,640.0,1
BOX,room,422.12,77,-1,10553,10697,Unit 3 Vocabulary,154,360.0,25.0,427.88,https://www.youtube.com/watch?v=OSpNDIzYRTw,box,0.0535725057125091,640.0,1
NOW,now,430.56,77,-1,10764,10864,Unit 3 Vocabulary,73,360.0,25.0,434.56,https://www.youtube.com/watch?v=OSpNDIzYRTw,now,0.0652603209018707,640.0,1
NOW,now,434.56,77,-1,10864,10944,Unit 3 Vocabulary,73,360.0,25.0,437.76,https://www.youtube.com/watch?v=OSpNDIzYRTw,now,0.0652603209018707,640.0,1
old,old,0.0,181,54,0,40,SignSchool Old,212,360.0,23.976,1.668,www.youtube.com/watch?v=PYeMIH_-Kog,old,0.0415684282779693,640.0,
deer,deer,0.0,64,57,0,132,deer,629,360.0,29.97,4.404,www.youtube.com/watch?v=c9AFBIWlh_A,deer,0.0292589366436004,640.0,
duck,duck,0.0,69,2,0,149,How to sign Duck - ASL Vocabulary Series,859,360.0,30.0,4.967,https://www.youtube.com/watch?v=AcGoG5s79LY,duck,0.0857952535152435,480.0,
man,man,0.0,0,0,0,117,man,58,720.0,30.0,3.9,https://www.youtube.com/watch?v=lyAWyqDxUqg,man,0.00706639885902404,1280.0,
emergency,emergency,0.0,2,80,0,128,Emergency,954,360.0,29.694,4.311,https://www.youtube.com/watch?v=GV-Y3ymCYSs,emergency,0.0,640.0,
"""OH I SEE""",oh i see,0.0,0,-1,0,98,OH I SEE,455,360.0,25.0,3.92,https://www.youtube.com/watch?v=g1dHra9KHmU,oh i see,0.0330980122089386,480.0,
russia (old asl),russia,0.0,91,-1,0,100,Russia (old ASL),219,360.0,29.97,3.337,https://www.youtube.com/watch?v=bweq9OZaoYw,russia,0.0,480.0,
onion,onion,0.0,0,0,0,86,ONION(1),522,360.0,29.97,2.87,www.youtube.com/watch?v=Ijbgu7nxdAc,onion,0.0871528685092926,640.0,
SWING,swing,0.0,0,0,0,94,SWING,728,720.0,29.97,3.136,https://www.youtube.com/watch?v=5UOvzSSG0gw,swing,0.0591463148593902,1280.0,
CHOCOLATE ‘,chocolate,20.787,84,80,623,651,How to sign Easter words in ASL,325,360.0,29.97,21.722,https://www.youtube.com/watch?v=mOgZGklBGZQ,chocolate,0.116607815027236,640.0,
CHOCOLATE,chocolate,21.788,84,80,653,712,How to sign Easter words in ASL,325,360.0,29.97,23.757,https://www.youtube.com/watch?v=mOgZGklBGZQ,chocolate,0.109764844179153,640.0,
CHURCH,church,24.324,84,80,729,790,How to sign Easter words in ASL,284,360.0,29.97,26.36,https://www.youtube.com/watch?v=mOgZGklBGZQ,church,0.102717667818069,640.0,
COLOR,color,27.027,84,80,810,896,How to sign Easter words in ASL,146,360.0,29.97,29.897,https://www.youtube.com/watch?v=mOgZGklBGZQ,color,0.110241830348968,640.0,
EGG,egg,33.534,84,80,1005,1082,How to sign Easter words in ASL,291,360.0,29.97,36.103,https://www.youtube.com/watch?v=mOgZGklBGZQ,egg,0.105037838220596,640.0,
FAMILY,family,39.74,84,80,1191,1268,How to sign Easter words in ASL,44,360.0,29.97,42.309,https://www.youtube.com/watch?v=mOgZGklBGZQ,family,0.109004527330398,640.0,
FLOWER,flower,42.843,84,80,1284,1347,How to sign Easter words in ASL,254,360.0,29.97,44.945,https://www.youtube.com/watch?v=mOgZGklBGZQ,flower,0.115622729063034,640.0,
GAME,game,45.479,84,80,1363,1444,How to sign Easter words in ASL,412,360.0,29.97,48.181,https://www.youtube.com/watch?v=mOgZGklBGZQ,game,0.107101291418075,640.0,
GRASS,grass,48.715,84,80,1460,1537,How to sign Easter words in ASL,529,360.0,29.97,51.285,https://www.youtube.com/watch?v=mOgZGklBGZQ,grass,0.114542692899703,640.0,
HIDE,hid,51.852,84,80,1554,1640,How to sign Easter words in ASL,881,360.0,29.97,54.721,https://www.youtube.com/watch?v=mOgZGklBGZQ,hid,0.113319009542465,640.0,
HOLIDAY,vacation,55.255,84,80,1656,1732,How to sign Easter words in ASL,223,360.0,29.97,57.791,https://www.youtube.com/watch?v=mOgZGklBGZQ,vacation,0.107865840196609,640.0,
SPRING,spring,71.471,84,80,2142,2228,How to sign Easter words in ASL,23,360.0,29.97,74.341,https://www.youtube.com/watch?v=mOgZGklBGZQ,spring,0.110216826200485,640.0,
SUNDAY,sunday,74.875,84,80,2244,2321,How to sign Easter words in ASL,129,360.0,29.97,77.444,https://www.youtube.com/watch?v=mOgZGklBGZQ,sunday,0.111742734909057,640.0,
yellow,yellow,0.0,2,58,0,139,Yellow,52,360.0,29.635,4.69,https://www.youtube.com/watch?v=Ohkafei9V0U,yellow,0.0,640.0,
meet,meet,1.668,1,2,50,110,ASL Vocabulary meet,107,360.0,29.97,3.67,https://www.youtube.com/watch?v=W8IvUEftSjU,meet,0.0,640.0,1
meet,meet,4.738,1,2,142,222,ASL Vocabulary meet,107,360.0,29.97,7.407,https://www.youtube.com/watch?v=W8IvUEftSjU,meet,0.0,640.0,1
CAN,can,0.0,0,-1,0,75,CAN(1),142,240.0,30.0,2.5,https://www.youtube.com/watch?v=jHCWz-GEBs8,can,0.0404483079910278,320.0,
BALL,ball,8.2,94,2,205,291,First 100 Toys in ASL with captions,310,720.0,25.0,11.64,https://www.youtube.com/watch?v=kLNecAikHa4,ball,0.0526068806648254,1280.0,
CAR,car,12.88,94,2,322,408,First 100 Toys in ASL with captions,186,720.0,25.0,16.32,https://www.youtube.com/watch?v=kLNecAikHa4,car,0.0576433837413787,1280.0,
BIKE,bicycle,17.96,94,2,449,536,First 100 Toys in ASL with captions,125,720.0,25.0,21.44,https://www.youtube.com/watch?v=kLNecAikHa4,bicycle,0.040280282497406,1280.0,
AIRPLANE,airplane,23.36,94,2,584,675,First 100 Toys in ASL with captions,465,720.0,25.0,27.0,https://www.youtube.com/watch?v=kLNecAikHa4,airplane,0.0623733699321746,1280.0,
BOAT,boat,39.04,94,2,976,1086,First 100 Toys in ASL with captions,404,720.0,25.0,43.44,https://www.youtube.com/watch?v=kLNecAikHa4,boat,0.0496695637702941,1280.0,
TRAIN,train,67.84,94,2,1696,1799,First 100 Toys in ASL with captions,277,720.0,25.0,71.96,https://www.youtube.com/watch?v=kLNecAikHa4,train,0.0666698515415191,1280.0,
brown ,brown,5.005,144,-1,150,260,brown - ASL sign for brown,74,360.0,29.97,8.675,https://www.youtube.com/watch?v=wWG5CatRA_M,brown,0.0593019425868988,480.0,1
brown ,brown,9.676,144,-1,290,420,brown - ASL sign for brown,74,360.0,29.97,14.014,https://www.youtube.com/watch?v=wWG5CatRA_M,brown,0.0593019425868988,480.0,1
lake-[WATER-CL-bent-L-hands],lake,0.0,0,-1,0,89,lake-WATER-CL-bent-L-hands,894,360.0,29.983,2.968,https://www.youtube.com/watch?v=DBoIr7ewyCQ,lake,0.06282839179039,640.0,
niece,niece,0.0,62,-1,0,107,Sign NIECE,215,360.0,30.0,3.567,https://www.youtube.com/watch?v=J51eiUoK7cU,niece,0.0,640.0,
pepper,pepper,0.0,4,46,0,36,SignSchool Pepper Shake 2,514,360.0,29.97,1.201,www.youtube.com/watch?v=IsbF6PZcOsU,pepper,0.134183585643768,640.0,
teacher,teacher,0.0,0,0,0,105,TEACHER(2),2,360.0,30.0,3.5,www.youtube.com/watch?v=hJZhwVjk-eo,teacher,0.0705364644527435,640.0,
Business ,business,0.0,13,-1,0,83,ASL Business ,495,360.0,25.0,3.32,https://www.youtube.com/watch?v=MX0KaymwKEw,business,0.0789713859558105,640.0,
FULL,full,0.0,0,0,0,84,FULL(1),384,360.0,29.97,2.803,https://www.youtube.com/watch?v=9l0svQl0Pmk,full,0.067090630531311,640.0,
RED,red,0.0,0,0,0,111,RED,61,720.0,30.0,3.7,https://www.youtube.com/watch?v=pyW0OYYrZ7U,red,0.0363429188728332,1280.0,
HURRY,hurry,0.0,0,-1,0,52,HURRY(1),657,360.0,23.976,2.169,https://www.youtube.com/watch?v=pkM2Npxg8lw,hurry,0.0275739133358001,480.0,
